,Numero_linea_1,Catalogo_1,Clasificacion,Identificacion,Año,Dia,Fraccion_dia,Signo_derivada_1,Derivada_1,Signo_derivada_2,Derivada_2,Exponente,Signo_BSTAR,BSTAR,Exponente_BSTAR,Efemerides,Numero_elemento,Checksum_1,Numero_linea_2,Catalogo_2,Inclinacion,Ascencion,Excentricidad,Perigeo,Anomalia_media,Revoluciones_dia,Revoluciones_epoch,Checksum_2,Periodo,Semieje_mayor,Semieje_menor
8039,1,57481,U,23109A,23,333,.49219626, ,.00034793, ,00000,+0, ,16896,-2,0, 999,0,2,57481,5.0081,72.3511,0.0008198,32.8787,327.1831,15.16174266,1858.0,7,5698.5533877937,6895.5549555507,6895.5319683511
8040,1,57482,U,23109B,23,334,.72797931, ,.00014414, ,00000,+0, ,70734,-3,0, 999,8,2,57482,5.0054,62.6122,0.0010692,70.4924,289.6339,15.14521086,1876.0,0,5704.7736607082,6900.5719521338,6900.5489482094
8041,1,57483,U,23109C,23,333,.72486877, ,.00011921, ,00000,+0, ,57829,-3,0, 999,2,2,57483,5.003,69.9458,0.0012722,51.2076,308.9167,15.14405785,1861.0,3,5705.2080001134,6900.9222029313,6900.8991978393
8042,1,57484,U,23109D,23,334,.64661640, ,.00012077, ,00000,+0, ,61501,-3,0, 999,3,2,57484,5.008,65.3095,0.0006036,45.6361,314.4241,15.12855632,1873.0,7,5711.0538621441,6905.6354348667,6905.6124140625
8043,1,57485,U,23109E,23,333,.76308012, ,.00015774, ,00000,+0, ,78486,-3,0, 999,4,2,57485,4.9986,70.3187,0.0009477,53.6214,306.4768,15.1425426,1859.0,8,5705.7788960752,6901.3825592602,6901.3595526335
8044,1,57486,U,23109F,23,324,.08354167, ,.00000900, ,00000,+0, ,00000,+0,0, 999,0,2,57486,5.007,150.1319,0.0005653,313.7594,79.5068,15.13131273,1712.0,8,5710.013502576,6904.7967616302,6904.7737436218
8045,1,57487,U,23109G,23,328,.04222222, ,.00000921, ,00000,+0, ,00000,+0,0, 999,0,2,57487,5.0086,114.255,0.0003616,352.5209,63.5982,15.15777163,1769.0,1,5700.0462936781,6896.7592337166,6896.7362425023
8046,1,57488,U,23110A,23,332,.75409133, ,.00022671, ,00000,+0, ,40563,-3,0, 999,2,2,57488,51.6432,233.4378,0.0001074,352.9445,102.3238,15.4989044,42731.0,9,5574.5875818164,6795.1853150449,6795.1626624401
8047,1,57490,U,23111A,23,334,.43996574, ,.00000265, ,00000,+0, ,14607,-3,0, 999,8,2,57490,98.7965,40.1829,4.92e-05,44.1431,315.9785,14.19738048,1692.0,8,6085.6296780742,7204.3779868917,7204.3539701916
8048,1,57493,U,23112A,23,334,.06864681, ,.00000056, ,00000,+0, ,00000,+0,0, 999,0,2,57493,0.0142,342.4339,0.0002148,270.7805,73.2135,1.00272716,119.0,7,86165.0142198203,42164.4836003966,42164.3430397878
8049,1,57495,U,23113A,23,334,.10008640, ,.00014786, ,00000,+0, ,11076,-2,0, 999,6,2,57495,43.0003,210.8828,0.0001878,249.2363,110.8278,15.02525371,1855.0,1,5750.318874316,6937.2513277198,6937.2282015201
8050,1,57496,U,23113B,23,334,.14991643, ,.00014841, ,00000,+0, ,11110,-2,0, 999,6,2,57496,42.9988,210.4093,0.0001377,256.1569,103.912,15.02549764,1861.0,9,5750.2255213159,6937.1762460892,6937.1531201398
8051,1,57497,U,23113C,23,334,.01363486, ,.00011289, ,00000,+0, ,84918,-3,0, 999,1,2,57497,42.9998,211.1161,0.000123,265.3587,94.7115,15.02545836,1860.0,1,5750.2405537264,6937.1883363322,6937.1652103424
8052,1,57498,U,23113D,23,333,.73773066, ,.00001618, ,00000,+0, ,13479,-3,0, 999,8,2,57498,42.9998,212.4787,0.0001447,251.4345,108.6341,15.02545632,1866.0,4,5750.2413344342,6937.1889642383,6937.1658382465
8053,1,57499,U,23113E,23,334,.02625496, ,.00033095, ,00000,+0, ,16956,-2,0, 999,1,2,57499,42.9993,201.0257,0.0002141,241.1756,118.8877,15.16010055,1866.0,8,5699.1706430338,6896.0528878392,6896.0298989796
8054,1,57500,U,23113F,23,333,.79421218,-,.00002226, ,00000,+0,-,14980,-3,0, 999,3,2,57500,43.0001,212.0366,0.0001431,240.928,119.1419,15.02535055,1867.0,0,5750.2818128925,6937.2215201339,6937.1983940335
8055,1,57501,U,23113G,23,333,.78756255, ,.00012548, ,00000,+0, ,94186,-3,0, 999,7,2,57501,42.9993,211.9827,0.000122,255.5642,104.5065,15.02551883,1856.0,9,5750.2174119601,6937.1697239052,6937.1465979775
8056,1,57502,U,23113H,23,334,.08676867, ,.00008705, ,00000,+0, ,65844,-3,0, 999,1,2,57502,42.9999,210.7802,0.0001585,247.9308,112.1366,15.02549802,1860.0,6,5750.2253758907,6937.1761291268,6937.1530031777
8057,1,57503,U,23113J,23,334,.12992819, ,.00033955, ,00000,+0, ,25120,-2,0, 999,2,2,57503,43.0002,210.2494,0.000215,246.974,113.0876,15.02602435,1861.0,3,5750.0239576013,6937.0141317308,6936.9910063218
8058,1,57504,U,23113K,23,333,.78434436, ,.00026998, ,00000,+0, ,20052,-2,0, 999,8,2,57504,42.9998,212.8058,0.0001415,253.9297,106.139,15.02549706,1866.0,8,5750.2257432807,6937.1764246108,6937.1532986608
8059,1,57505,U,23113L,23,334,.09035541, ,.00013403, ,00000,+0, ,10042,-2,0, 999,3,2,57505,42.9997,197.8016,0.0001333,278.2764,81.7927,15.02578106,1892.0,1,5750.1170591394,6937.0890119918,6937.0658863332
8060,1,57506,U,23113M,23,334,.11340171, ,.00018171, ,00000,+0, ,13555,-2,0, 999,4,2,57506,43.0001,210.9806,0.0001229,262.0293,98.041,15.02569871,1855.0,2,5750.1485732905,6937.1143582899,6937.0912325468
8061,1,57507,U,23113N,23,334,.04360389, ,.00010066, ,00000,+0, ,75902,-3,0, 999,0,2,57507,42.9991,211.3287,5.24e-05,258.2499,101.8285,15.02542926,1870.0,1,5750.2516903134,6937.1972932417,6937.1741672221
8062,1,57508,U,23113P,23,333,.79089311, ,.00014635, ,00000,+0, ,10957,-2,0, 999,9,2,57508,42.9984,212.0068,0.0001191,234.7401,125.333,15.02552761,1846.0,5,5750.2140518845,6937.1670214663,6937.1438955476
8063,1,57509,U,23113Q,23,334,.09675682, ,.00023661, ,00000,+0, ,17603,-2,0, 999,0,2,57509,43.0002,210.8695,0.0001495,272.749,87.3181,15.02545381,1871.0,7,5750.2422950113,6937.1897368094,6937.166610815
8064,1,57510,U,23113R,23,334,.09342697, ,.00007894, ,00000,+0, ,59848,-3,0, 999,7,2,57510,42.9997,210.8545,0.000158,269.6493,90.4168,15.0255458,1860.0,6,5750.2070906469,6937.161422686,6937.138296786
8065,1,57511,U,23113S,23,333,.77102928, ,.00019690, ,00000,+0, ,14684,-2,0, 999,8,2,57511,42.9999,212.7252,0.0001327,241.4952,118.5757,15.02540589,1866.0,8,5750.2606340573,6937.2044864921,6937.1813604485
8066,1,57512,U,23113T,23,334,.03750841, ,.00002115, ,00000,+0, ,12012,-3,0, 999,0,2,57512,43.0009,190.669,0.0002173,251.8607,108.2004,15.15964805,1894.0,2,5699.3407574525,6896.1901139101,6896.1671245931
8067,1,57513,U,23113U,23,333,.77435477, ,.00021121, ,00000,+0, ,15734,-2,0, 999,7,2,57513,42.9996,212.7208,0.0001649,243.0253,117.0421,15.02547213,1850.0,3,5750.2352839544,6937.1840979697,6937.1609719941
8068,1,57514,U,23113V,23,334,.15658705, ,.00047798, ,00000,+0, ,35252,-2,0, 999,7,2,57514,42.9999,210.4472,0.0001826,252.6244,107.4399,15.02580141,1872.0,6,5750.1092715427,6937.0827485525,6937.0596229147
8069,1,57515,U,23113X,23,334,.07677888, ,.00004055, ,00000,+0, ,31516,-3,0, 999,1,2,57515,42.9995,210.7287,0.0001357,254.9551,105.1141,15.02521128,1871.0,4,5750.3351127586,6937.2643878772,6937.2412616339
8070,1,57516,U,23113Y,23,333,.80088223, ,.00018845, ,00000,+0, ,14062,-2,0, 999,9,2,57516,42.9987,212.0987,0.0001929,266.9675,93.0947,15.02539781,1856.0,9,5750.2637262953,6937.2069735081,6937.1838474562
8071,1,57517,U,23114A,23,333,.24885759, ,.00000002, ,00000,+0, ,00000,+0,0, 999,8,2,57517,64.8362,104.1316,0.0009179,292.4258,67.4487,2.1310418,242.0,4,40543.5501077454,25507.8581077832,25507.7730741303
8072,1,57519,U,23116A,23,334,.80200790, ,.00020226, ,00000,+0, ,79391,-3,0, 999,4,2,57519,97.3931,339.6078,0.0005987,227.9138,132.1591,15.2573813,1734.0,0,5662.8328479934,6866.7089219028,6866.686030865
8073,1,57521,U,23115A,23,334,.13362946, ,.00021420, ,00000,+0, ,15954,-2,0, 999,5,2,57521,43.0,198.0458,0.0001532,257.5651,102.502,15.02546722,1848.0,1,5750.2371630078,6937.1856092514,6937.1624832707
8074,1,57522,U,23115B,23,333,.73142455,-,.00005732, ,00000,+0,-,40957,-3,0, 999,4,2,57522,43.0011,200.1794,0.000161,240.4036,119.6646,15.02535023,1816.0,7,5750.2819353583,6937.2216186303,6937.1984925296
8075,1,57523,U,23115C,23,333,.79458163, ,.00003489, ,00000,+0, ,27321,-3,0, 999,2,2,57523,43.0,199.7914,0.000153,277.0321,83.0348,15.02540008,1832.0,7,5750.2628575598,6937.2062748041,6937.1831487545
8076,1,57524,U,23115D,23,334,.05716164, ,.00002901, ,00000,+0, ,22967,-3,0, 999,0,2,57524,42.9996,198.3401,0.0001462,257.726,102.3418,15.02546619,1814.0,4,5750.2375571882,6937.1859262821,6937.1628003004
8077,1,57525,U,23115E,23,334,.11364576, ,.00028618, ,00000,+0, ,21233,-2,0, 999,1,2,57525,43.0008,197.892,0.0001696,265.9513,94.1135,15.0256487,1832.0,5,5750.1677115611,6937.1297508543,6937.1066250599
8078,1,57526,U,23115F,23,333,.78459282, ,.00018329, ,00000,+0, ,13679,-2,0, 999,6,2,57526,42.9992,199.749,0.0001189,270.0185,90.0521,15.02548444,1827.0,5,5750.2305729319,6937.180308996,6937.157183033
8079,1,57527,U,23115G,23,334,.11031884, ,.00013408, ,00000,+0, ,10052,-2,0, 999,4,2,57527,43.0008,197.8772,0.0001498,261.0199,99.0474,15.02554913,1826.0,9,5750.2058162716,6937.1603977319,6937.1372718353
8080,1,57528,U,23115H,23,332,.96688698, ,.00004669, ,00000,+0, ,36043,-3,0, 999,5,2,57528,43.0001,203.9308,0.0001568,275.9737,84.0927,15.02540928,1720.0,8,5750.2593366961,6937.2034430541,6937.180317014
8081,1,57529,U,23115J,23,333,.75462377, ,.00016277, ,00000,+0, ,12168,-2,0, 999,7,2,57529,43.0002,199.5067,0.0001659,238.976,121.092,15.02548793,1836.0,9,5750.2292373144,6937.1792347875,6937.1561088281
8082,1,57530,U,23115K,23,333,.62833179, ,.00007907, ,00000,+0, ,59962,-3,0, 999,1,2,57530,42.9997,200.288,0.0001183,258.8859,101.1851,15.02545371,1841.0,4,5750.2423332813,6937.1897675891,6937.1666415946
8083,1,57531,U,23115L,23,333,.77460180, ,.00001132, ,00000,+0, ,98843,-4,0, 999,2,2,57531,42.9998,199.6612,0.0001313,254.3121,105.7576,15.02543972,1827.0,1,5750.2476872604,6937.1940736758,6937.1709476669
8084,1,57532,U,23115M,23,333,.77127393, ,.00000147, ,00000,+0, ,25971,-4,0, 999,6,2,57532,42.999,199.6421,0.0001407,272.146,87.9222,15.02541451,1843.0,7,5750.2573351635,6937.2018332671,6937.1787072324
8085,1,57533,U,23115N,23,334,.58334491, ,.00353839, ,53630,-4, ,11890,-2,0, 999,0,2,57533,42.9934,149.5025,0.001671,304.322,17.42,15.89049434,1891.0,1,5437.2128488484,6683.0857381427,6683.0634592359
8086,1,57534,U,23115P,23,334,.01687242, ,.00013182, ,00000,+0, ,68528,-3,0, 999,7,2,57534,43.0003,189.5573,0.0002237,275.4398,84.6194,15.15963545,1867.0,4,5699.3454944855,6896.1939351095,6896.1709457797
8087,1,57586,U,23117G,23,334,.81210359, ,.00026408, ,00000,+0, ,13892,-2,0, 999,3,2,57586,97.5107,45.1548,0.0012492,273.0162,86.9641,15.15559611,1702.0,1,5700.8645105679,6897.4192178176,6897.3962244032
8088,1,57602,U,23119A,23,334,.06213336,-,.00001699, ,00000,+0,-,11077,-3,0, 999,0,2,57602,43.0005,275.3745,0.000134,250.2508,109.819,15.02532706,1807.0,2,5750.2908026549,6937.2287503833,6937.2056242588
8089,1,57603,U,23119B,23,334,.30807317, ,.00039228, ,00000,+0, ,29006,-2,0, 999,3,2,57603,43.0007,273.7803,0.0001107,282.2649,77.8069,15.02564624,1816.0,7,5750.168652979,6937.1305080192,6937.1073822222
8090,1,57604,U,23119C,23,334,.11530033, ,.00023667, ,00000,+0, ,17606,-2,0, 999,4,2,57604,43.0006,274.9146,0.0001078,242.086,117.9873,15.02547485,1813.0,8,5750.234243013,6937.1832607631,6937.1601347903
8091,1,57605,U,23119D,23,334,.11196977, ,.00034661, ,00000,+0, ,25670,-2,0, 999,6,2,57605,43.0009,274.8885,0.000102,219.0367,141.0401,15.02554201,1813.0,3,5750.2085410628,6937.1625892259,6937.139463322
8092,1,57606,U,23119E,23,334,.01774436, ,.00015107, ,00000,+0, ,11306,-2,0, 999,3,2,57606,43.0004,275.0424,0.0001375,235.8778,124.1934,15.02548478,1811.0,6,5750.2304428144,6937.1802043453,6937.1570783827
8093,1,57607,U,23119F,23,334,.14060814, ,.00052542, ,00000,+0, ,26781,-2,0, 999,3,2,57607,43.0001,263.2088,0.0001669,255.7517,104.3145,15.16006176,1822.0,2,5699.1852254829,6896.064651106,6896.0416622072
8094,1,57608,U,23119G,23,334,.10197935, ,.00025337, ,00000,+0, ,18832,-2,0, 999,5,2,57608,43.0003,274.8154,8.89e-05,255.2124,104.862,15.02551046,1813.0,8,5750.2206151338,6937.1723001507,6937.1491742144
8095,1,57609,U,23119H,23,334,.16179587, ,.00029546, ,00000,+0, ,21917,-2,0, 999,9,2,57609,43.0003,274.4033,0.000121,256.5466,103.5242,15.02559308,1814.0,9,5750.1889968659,6937.1468702193,6937.1237443678
8096,1,57610,U,23119J,23,334,.29807848, ,.00022913, ,00000,+0, ,17043,-2,0, 999,9,2,57610,43.0007,273.7039,0.0001074,247.2884,112.7845,15.02567608,1811.0,2,5750.157233524,6937.121323561,6937.0981977946
8097,1,57611,U,23119K,23,334,.15846820, ,.00009443, ,00000,+0, ,71305,-3,0, 999,3,2,57611,43.0011,274.3792,8.71e-05,226.2595,133.8175,15.02542055,1815.0,4,5750.2550236439,6937.1999741643,6937.1768481358
8098,1,57612,U,23119L,23,334,.08866140, ,.00025280, ,00000,+0, ,18789,-2,0, 999,6,2,57612,42.9997,274.7144,9.59e-05,246.8883,113.1858,15.02551845,1814.0,1,5750.2175573848,6937.1698408673,6937.1467149392
8099,1,57613,U,23119M,23,334,.08533069, ,.00025238, ,00000,+0, ,18757,-2,0, 999,6,2,57613,43.0006,274.6912,7.71e-05,254.6089,105.4668,15.02555674,1813.0,0,5750.2029039624,6937.1580554206,6937.1349295318
8100,1,57614,U,23119N,23,334,.08202131, ,.00047989, ,00000,+0, ,35423,-2,0, 999,6,2,57614,43.0001,274.6641,0.0001234,275.1711,84.8991,15.02546552,1813.0,4,5750.2378135969,6937.1861325061,6937.1630065237
8101,1,57615,U,23119P,23,334,.07978059, ,.00022738, ,00000,+0, ,16922,-2,0, 999,3,2,57615,43.0015,274.632,6.58e-05,257.4362,102.6407,15.02550046,1812.0,1,5750.2244421082,6937.1753781054,6937.1522521588
8102,1,57616,U,23119Q,23,334,.07546122, ,.00022849, ,00000,+0, ,17004,-2,0, 999,1,2,57616,43.0003,275.4751,6.16e-05,260.1389,99.9384,15.02549411,1812.0,6,5750.2268722396,6937.1773326084,6937.1542066553
8103,1,57617,U,23119R,23,334,.07213170, ,.00038672, ,00000,+0, ,28609,-2,0, 999,0,2,57617,43.0022,275.4517,8.84e-05,214.5778,145.5007,15.02551789,1812.0,1,5750.2177716951,6937.1700132326,6937.1468873039
8104,1,57618,U,23119S,23,334,.06879946, ,.00019461, ,00000,+0, ,14510,-2,0, 999,0,2,57618,43.0002,275.4235,6.46e-05,269.0253,91.0515,15.025535,1807.0,2,5750.2112237601,6937.1647468642,6937.1416209531
8105,1,57620,U,23119U,23,334,.12417887, ,.00009485, ,00000,+0, ,71602,-3,0, 999,3,2,57620,43.0,274.9793,0.0001008,220.5216,139.5551,15.02549393,1808.0,4,5750.2269411253,6937.1773880117,6937.1542620584
8106,1,57621,U,23119V,23,334,.12528994, ,.00028520, ,00000,+0, ,21168,-2,0, 999,8,2,57621,43.0009,274.99,8.59e-05,265.8464,94.228,15.02552995,1813.0,8,5750.2131563752,6937.1663012267,6937.1431753104
8107,1,57622,U,23119W,23,334,.07721911, ,.00027440, ,00000,+0, ,20815,-2,0, 999,5,2,57622,43.0015,274.6139,7.12e-05,213.6002,146.4795,15.01743923,1813.0,7,5753.3111122834,6939.6576994262,6939.6345652045
8108,1,57623,U,23119X,23,334,.11862833, ,.00015862, ,00000,+0, ,11862,-2,0, 999,7,2,57623,43.0,274.9368,0.0001295,217.974,142.1011,15.0254953,1813.0,5,5750.226416829,6937.1769663314,6937.1538403796
8109,1,57624,U,23120A,23,333,.69401091,-,.00000169, ,00000,+0, ,00000,+0,0, 999,1,2,57624,15.9743,216.4911,0.0002685,57.4465,133.9903,1.00268621,120.0,8,86168.5332243674,42165.631599198,42165.4910347622
8110,1,57626,U,23121A,23,334,.82227011, ,.00001766, ,00000,+0, ,42277,-3,0, 999,7,2,57626,45.0017,190.109,0.0006364,133.6167,226.5217,14.56991654,1584.0,4,5930.0271050146,7081.0434954819,7081.0198899329
8111,1,57627,U,23121B,23,334,.76924316, ,.00001782, ,00000,+0, ,41910,-3,0, 999,4,2,57627,45.0026,189.7735,0.0005063,114.8287,245.3096,14.57798172,1584.0,9,5926.7463534726,7078.4315583509,7078.4079615091
8112,1,57628,U,23121C,23,334,.79599443, ,.00001826, ,00000,+0, ,42313,-3,0, 999,4,2,57628,44.9985,189.126,0.0005606,108.7496,251.3969,14.58410645,1585.0,0,5924.2573616843,7076.4496512073,7076.4260609724
8113,1,57629,U,23121D,23,334,.82274280, ,.00001856, ,00000,+0, ,42412,-3,0, 999,1,2,57629,45.0039,188.5713,0.0006923,104.3647,255.7978,14.59014898,1586.0,2,5921.8038224583,7074.4957021691,7074.472118448
8114,1,57630,U,23121E,23,334,.77333870, ,.00001937, ,00000,+0, ,43421,-3,0, 999,9,2,57630,45.0017,188.2267,0.0007569,86.4595,273.7128,14.59770985,1586.0,3,5918.7366297735,7072.0526723427,7072.0290967657
8115,1,57632,U,23122A,23,334,.09180878, ,.00028369, ,00000,+0, ,21059,-2,0, 999,5,2,57632,43.0013,288.2715,4.45e-05,283.7176,76.3617,15.02549653,1721.0,7,5750.2259461105,6937.1765877425,6937.1534617919
8116,1,57633,U,23122B,23,334,.08847850, ,.00030326, ,00000,+0, ,22494,-2,0, 999,5,2,57633,43.0015,288.2465,0.0001406,205.998,154.0792,15.0255151,1722.0,3,5750.2188394194,6937.1708719809,6937.1477460494
8117,1,57634,U,23122C,23,334,.26063549, ,.00070276, ,00000,+0, ,33449,-2,0, 999,1,2,57634,43.0019,276.7639,6.84e-05,260.3893,99.6878,15.18273552,1736.0,6,5690.6741137779,6889.1972606989,6889.1742946934
8118,1,57635,U,23122D,23,334,.35105602, ,.00039556, ,00000,+0, ,29240,-2,0, 999,9,2,57635,43.0011,286.7766,0.0001107,255.4561,104.6158,15.02572025,1721.0,1,5750.1403302115,6937.1077285255,6937.0846028045
8119,1,57636,U,23122E,23,334,.21476885, ,.00002758, ,00000,+0, ,21905,-3,0, 999,4,2,57636,43.0003,287.472,0.000125,211.4837,148.5931,15.02551086,1724.0,1,5750.2204620549,6937.1721770326,6937.1490510967
8120,1,57637,U,23122F,23,334,.34106322, ,.00032106, ,00000,+0, ,23786,-2,0, 999,3,2,57637,43.0006,286.7015,0.0001143,238.266,121.8071,15.02572596,1725.0,5,5750.1381450724,6937.1059710558,6937.0828453406
8121,1,57638,U,23122G,23,334,.19787982, ,.00049584, ,00000,+0, ,25321,-2,0, 999,9,2,57638,43.003,275.4035,0.0001478,255.232,104.8364,15.15963919,1738.0,0,5699.344088413,6896.1928008799,6896.1698115539
8122,1,57639,U,23122H,23,334,.09502138, ,.00027718, ,00000,+0, ,20575,-2,0, 999,8,2,57639,43.0015,287.4345,6.05e-05,256.2469,103.8306,15.02560206,1723.0,4,5750.185560285,6937.1441062442,6937.1209804019
8123,1,57640,U,23122J,23,334,.33441472, ,.00039346, ,00000,+0, ,29109,-2,0, 999,2,2,57640,43.001,286.6524,0.0001029,265.6911,94.3813,15.02542235,1725.0,9,5750.2543347808,6937.1994201273,6937.1762941006
8124,1,57641,U,23122K,23,334,.13164914, ,.00035552, ,00000,+0, ,26326,-2,0, 999,7,2,57641,43.0009,287.7106,0.0001133,208.208,151.8701,15.02549544,1722.0,4,5750.2263632513,6937.17692324,6937.1537972883
8125,1,57642,U,23122L,23,334,.32441795, ,.00027737, ,00000,+0, ,20612,-2,0, 999,2,2,57642,43.0004,286.5777,0.0001517,265.5624,94.5045,15.02518152,1725.0,5,5750.346502303,6937.2735481845,6937.2504219107
8126,1,57643,U,23122M,23,334,.31442940, ,.00037725, ,00000,+0, ,27907,-2,0, 999,7,2,57643,43.0005,286.5034,8.21e-05,229.7655,130.3115,15.02563501,1725.0,1,5750.172950594,6937.1339645106,6937.1108387021
8127,1,57644,U,23122N,23,334,.11832828, ,.00031778, ,00000,+0, ,23558,-2,0, 999,4,2,57644,43.002,287.6153,9.29e-05,229.4248,130.6514,15.02552393,1722.0,7,5750.2154602072,6937.168154151,6937.1450282285
8128,1,57645,U,23122P,23,334,.12166041, ,.00021850, ,00000,+0, ,16270,-2,0, 999,6,2,57645,43.0005,287.6377,0.0001052,211.3571,148.7209,15.02547895,1723.0,9,5750.2326739475,6937.1819987976,6937.158872829
8129,1,57646,U,23122Q,23,334,.32776665, ,.00036870, ,00000,+0, ,27300,-2,0, 999,2,2,57646,43.0003,286.6026,8.94e-05,251.6628,108.4118,15.02537444,1725.0,4,5750.2726700766,6937.2141667835,6937.1910407076
8130,1,57647,U,23122R,23,334,.37757972, ,.00036477, ,00000,+0, ,26996,-2,0, 999,1,2,57647,43.0031,286.1164,5.43e-05,330.7571,29.3241,15.02560523,1721.0,9,5750.1843471499,6937.1431305432,6937.1200047041
8131,1,57648,U,23122S,23,334,.09834756, ,.00035024, ,00000,+0, ,25929,-2,0, 999,9,2,57648,43.0023,287.4629,8.62e-05,230.4802,129.5964,15.02564415,1723.0,9,5750.1694528018,6937.1311513018,6937.1080255027
8132,1,57649,U,23122T,23,334,.58334491, ,.00118903, ,00000,+0, ,34178,-2,0, 999,9,2,57649,42.9972,268.9013,0.0013492,185.1885,162.9095,15.3458451,1748.0,8,5630.1884605886,6840.2939415473,6840.2711385672
8133,1,57650,U,23122U,23,334,.30777129, ,.00038951, ,00000,+0, ,28784,-2,0, 999,0,2,57650,43.0008,286.4525,0.0001236,257.4967,102.5737,15.02589442,1726.0,5,5750.0736784759,6937.054121583,6937.0309960407
8134,1,57651,U,23122V,23,334,.58334491, ,.00037642, ,00000,+0, ,19296,-2,0, 999,6,2,57651,43.0012,275.9695,0.000154,268.2461,356.422,15.15940639,1736.0,0,5699.4316121108,6896.2634030101,6896.2404134488
8135,1,57652,U,23122W,23,334,.10167869, ,.00035104, ,00000,+0, ,25992,-2,0, 999,9,2,57652,43.0012,287.4848,7.44e-05,220.0744,140.0044,15.02557747,1722.0,0,5750.1949707095,6937.1516748641,6937.1285489966
8136,1,57653,U,23122X,23,334,.07974642, ,.00026826, ,00000,+0, ,13792,-2,0, 999,7,2,57653,43.0035,276.2531,3.12e-05,248.5272,111.5542,15.1597626,1736.0,3,5699.2976921683,6896.1553745986,6896.1323853974
8137,1,57654,U,23123A,23,334,.82323113, ,.00004191, ,00000,+0, ,54824,-3,0, 999,6,2,57654,97.909,249.9044,0.0002163,119.3339,240.8089,14.80950608,1511.0,6,5834.0905856868,7004.4642306107,7004.4408803483
8138,1,57663,U,23124A,23,334,.57850539,-,.00002717, ,00000,+0,-,11416,-3,0, 999,0,2,57663,53.0555,94.8304,0.0001595,96.6769,263.4407,15.18722527,1646.0,6,5688.9917983023,6887.8394398091,6887.8164783301
8139,1,57664,U,23124B,23,334,.51636562, ,.00000003, ,00000,+0, ,15278,-4,0, 999,8,2,57664,53.0556,96.5668,0.0001414,76.8865,283.2287,15.18720042,1657.0,5,5689.0011068939,6887.8469532747,6887.8239917707
8140,1,57665,U,23124C,23,334,.65017662, ,.00024105, ,00000,+0, ,11578,-2,0, 999,4,2,57665,53.055,95.9777,0.0001547,71.0406,289.0756,15.18736602,1659.0,5,5688.9390751643,6887.7968840472,6887.7739227101
8141,1,57666,U,23124D,23,334,.58837586,-,.00003430, ,00000,+0,-,14805,-3,0, 999,9,2,57666,53.056,71.7262,0.0001437,82.2155,277.9003,15.18739474,1692.0,9,5688.928317142,6887.788200636,6887.7652393278
8142,1,57667,U,23124E,23,334,.51417021,-,.00002223, ,00000,+0,-,90688,-4,0, 999,4,2,57667,53.0562,96.5518,0.0001351,77.0618,283.0527,15.18716309,1621.0,5,5689.0150904411,6887.8582401412,6887.8352785995
8143,1,57668,U,23124F,23,334,.51197695, ,.00004577, ,00000,+0, ,23285,-3,0, 999,7,2,57668,53.0569,96.5408,0.0001793,111.8238,248.2947,15.18712789,1657.0,2,5689.0282761687,6887.8688830364,6887.8459214592
8144,1,57669,U,23124G,23,334,.57339379,-,.00000471, ,00000,+0,-,72736,-5,0, 999,9,2,57669,53.058,96.2117,0.0001471,93.0258,267.0905,15.18727612,1658.0,1,5688.9727504342,6887.824065236,6887.8011038083
8145,1,57670,U,23124H,23,334,.61943189,-,.00007399, ,00000,+0,-,33747,-3,0, 999,9,2,57670,53.0575,95.0908,0.0001566,70.7211,289.3952,15.1870192,1625.0,5,5689.0689912343,6887.9017462584,6887.8787845717
8146,1,57671,U,23124J,23,334,.59634033, ,.00035176, ,00000,+0, ,16800,-2,0, 999,4,2,57671,53.0548,93.5167,0.0001616,93.5193,266.5986,15.18738548,1632.0,2,5688.9317857757,6887.791000368,6887.7680390505
8147,1,57672,U,23124K,23,334,.34616030, ,.00008253, ,00000,+0, ,40738,-3,0, 999,9,2,57672,53.0542,96.9249,0.0002051,128.7969,231.3209,15.18723854,1640.0,2,5688.9868274894,6887.8354275966,6887.812466131
8148,1,57673,U,23124L,23,334,.60849080, ,.00010680, ,00000,+0, ,52256,-3,0, 999,7,2,57673,53.0539,95.7132,0.0001309,85.7898,274.3246,15.1872139,1629.0,3,5688.9960574006,6887.8428775572,6887.8199160667
8149,1,57674,U,23124M,23,333,.64332472, ,.00003744, ,00000,+0, ,19328,-3,0, 999,9,2,57674,53.0569,100.366,0.0001395,83.4828,276.6325,15.1870953,1608.0,1,5689.040484259,6887.8787368218,6887.8557752118
8150,1,57675,U,23124N,23,334,.50101372,-,.00000333, ,00000,+0,-,68437,-6,0, 999,0,2,57675,53.0588,96.4713,0.0001604,105.1148,255.0024,15.18710817,1657.0,8,5689.0356631996,6887.8748454945,6887.8518838975
8151,1,57676,U,23124P,23,334,.60629326,-,.00001524, ,00000,+0,-,57355,-4,0, 999,4,2,57676,53.0541,95.7012,0.0001859,126.1372,233.9795,15.18736395,1659.0,7,5688.9398505525,6887.7975099069,6887.7745485677
8152,1,57677,U,23124Q,23,334,.60410077,-,.00003779, ,00000,+0,-,16471,-3,0, 999,3,2,57677,53.0561,95.6948,0.000178,87.1406,272.9792,15.18724572,1645.0,3,5688.9841379349,6887.8332567108,6887.8102952524
